,created_at,tweet_id,tweet_username,user_name,tweet_text,tweet_likes,tweet_retweets
254,2021-04-24 17:21:14,1386007337748484096,PiveerIndori,Proper Indori Londa🔥🔥🔥,"RT @imjadeja: Right now more than ever we need to be united in our fight against Covid-19. Please wear a mask,follow social distancing and…",0,1839
255,2021-04-24 17:21:14,1386007337572261893,sirajnoorani,Journalist Siraj Noorani,India records 30% increase in agricultural export last year in comparison to 2019-20 financial year despite Covid situation. Chairman of APEDA Dr. M Angamuthu says Rs 1.3 lakh cr of export business was recorded last year in comparison to Rs 1.1 lakh cr in previous financial year.,0,0
256,2021-04-24 17:21:14,1386007337337491461,SaadiIlhan,Ilhan Saadi,RT @ShehryarAfridi1: People of India r suffering due to new variant of #Covid-19. My sympathies &amp; prayers for those who r suffering. This r…,0,18
257,2021-04-24 17:21:14,1386007337312428040,anilbrahmdatt,anil datt,"RT @kanishkdutt9: In New India, a Bharat Ratna and Plastic influencers are not concerned about-

🔸Oxygen crisis
🔸Mayhem in Hospitals for Be…",0,159
258,2021-04-24 17:21:14,1386007337245282308,aminalplant,"""back to normal"" is cancelled","RT @UntoNuggan: [covid vaccine]

I just really wish that the way that people discuss rare medical complications was not a binary of

""Don't…",0,1
259,2021-04-24 17:21:14,1386007337241128960,j_ayrun,Ayres the whistling gardener 💚💙🌹✊,RT @CasperBryson: Expect a big spike in covid cases after this!,0,2
260,2021-04-24 17:21:14,1386007337153007621,vaidehi0000,Vaidehi,"@prakash_aravind @RKRadhakrishn It is payback time to fans by all past &amp; present @IPL stars. They should donate a part of IPL earnings for Covid Relief in India. Plus what stops @BCCI to donate it’s earnings from@@IPL 2021 for Covid relief??
#SOS",0,0
261,2021-04-24 17:21:14,1386007336511176704,laaw_yaar,Shafqat Rahim,"Amplify 

#covid #covidcrisis #covid19 #covid_19 #CovidResources  #coronaresources #coronaindia #coronavirus #coronaviruspandemic #coronabengal #kolkatafightscorona #bengal #westbengal https://t.co/PqAsxq4MQm",0,0
262,2021-04-24 17:21:14,1386007336393744384,arunbais,Arun Bais,"RT @IshitaBhatiaTOI: BREAKING: 1288 cases test positive for Covid-19 in Meerut today, tally reaches 32925. 
#Meerut #Coronavirus https://t.…",0,37
263,2021-04-24 17:21:14,1386007336045584384,nobodytweetnob,Nob Ody,"Covid-19: India submerged, record of new cases in the world
https://t.co/YqCg28qD2q",0,0
264,2021-04-24 17:21:14,1386007335894540289,pjspasta,dhrumi⁷,"RT @dr_lathar: Hi I am Dr Mohit Lathar MD from Safe Hands Hospital Gurugram. I have around 18 very sick covid patients in the hospital, few…",0,2009
265,2021-04-24 17:21:14,1386007335869591554,22Q11_Ireland,22Q11 Ireland,"RT @shanemuk: Hey team, got the @JustGiving page set up for the next #NazarethChallenge (covid-permitting of course) - it's for #Nazareth H…",0,2
266,2021-04-24 17:21:14,1386007335747735552,ocfairtrade,Ends of the Earth,"If this doesn't show how idiotic trumplikkkans are, I don't what does because they are the only ones stupid enough to buy this crap. 

Florida man indicted for selling over $1 million worth of toxic COVID-19 'miracle cure' that was bleach https://t.co/9hwETsEHTM #SmartNews",0,0
267,2021-04-24 17:21:14,1386007335638900737,Phil_Jones01,Phil Jones,They wouldn’t dare be so damn stupid if they were living in India - but of course action like this can bring Delhi to London - when Covid lurks hidden in human breath https://t.co/CxR26Di7MV,0,0
268,2021-04-24 17:21:14,1386007335588466694,LPornima,वंदे मातरम् 🇮🇳💞Pornima L💞 एक निसर्गप्रेमी💚😌,"@Tejasvi_Surya Excellent conversation! So much Panic is being made actually by d lack of proper knowledge and myths abt everything related to Covid-19 and abt Covax and mostly bcoz of this Panic, Fear, Negatively ppl are giving up but you bring this much needed talk on a right crucial tym 👏🏼👍🏼",0,0
269,2021-04-24 17:21:14,1386007335475187721,maheshrmkr94,Mahesh Reddy,"RT @pbhushan1: ""SIIs Rs 600/dose for Covishield in private hospitals is its highest rate the world over.
This, despite it being contract-ma…",0,528
270,2021-04-24 17:21:14,1386007335072456706,Varunshukla1008,Varun,RT @DelhiPolice: ASI Sushil of PS Gokulpuri NE Dist  #DelhiPolice took body of 35yr-old Sonu suffering for 3-4 days to hospital for post mo…,0,1116
271,2021-04-24 17:21:14,1386007334896373761,MaheshTarak9999,NTRPreBdayFest,"RT @tiriveedhi8888: All the tablet supply related to covid-19 is available,guntur people who couldn't afford tablets may contact me if they…",0,294
272,2021-04-24 17:21:14,1386007334858764291,Lyon76020740,Lyon,"RT @K24Tv: At the request of our artists led by rapper @KHALIGRAPH, DP Ruto met members of the creative industry to discuss their concerns,…",0,8
273,2021-04-24 17:21:14,1386007334745362438,Gomsy78,Gomsy🚩🚩,"RT @bainjal: I have committed to amplifying every Covid based problem including hospital beds, oxygen &amp; drugs but, think about it we are al…",0,64
274,2021-04-24 17:21:13,1386007334523002881,VineetRajvansh2,Vineet Rajvanshi,"RT @himantabiswa: Summary of 24/4/2021 - 

Today’s Total 2236

Overall Positivity Percentage (2236 cases out of 69094 test done = 3.24%)

K…",0,281
275,2021-04-24 17:21:13,1386007334321725441,sir_eccles,Sir Eccles,RT @kylecassidy: Please get vaccinated because I want to go to a restaurant again. (Also I don't want you to die of covid. Or me to die of…,0,3
276,2021-04-24 17:21:13,1386007333172514816,TheLazyvillager,AdityaKumarTiwari🇮🇳,RT @swati_gs: Covid-compliant crowd chanting 'sar tan se juda' in Jammu yesterday.  Pandemic? What pandemic? https://t.co/wLClgpSwBY,0,1001
277,2021-04-24 17:21:13,1386007333138944002,smitav18,Smita,"RT @nikita1712: Hi, would be grateful for any leads in #Delhi, please help:
Patient Name - Nakulan Nair
Patient Age - 40
Attendant -  Archa…",0,13
278,2021-04-24 17:21:13,1386007332925046786,SatishS64757324,Satish Shukla,RT @JantaKaReporter: Delhi | We haven't received backup oxygen supply yet. We have 70 patients who are in critical condition and need oxyge…,0,25
279,2021-04-24 17:21:13,1386007332681748484,AhtashamKaramat,AhtaSham Karamat,"RT @AsimAzharr: ‘Future ki baat hai bacho ki !!!’ 

abay bhai future bachay ga tou ayega na? At this point it feels like the gov has taken…",0,474
280,2021-04-24 17:21:13,1386007332446892035,realaditya0018,Aditya Singh,"RT @Tapeshwari_Ms: @INCIndia Instead making it political issue all parties should come together as one right now to fight this battle.

""Am…",0,1
281,2021-04-24 17:21:13,1386007332409290753,WindMetalSonic,Metal Sonic,RT @Dusty_CarpetSSB: Oh my god my conservative uncle who doesn't think covid is real just posted this on his facebook https://t.co/RaKnRBF5…,0,262
282,2021-04-24 17:21:13,1386007332312731648,SummerMerin,Merin,"RT @media_unbiased: Dear 
@Twitter
 &amp; 
@narendramodi

Delete this post if you can. 

Narendra Modi is the reason India has become Covid epi…",0,3
283,2021-04-24 17:21:13,1386007332052635648,lmdepalacios,Guadalupe Palacios 🌹🌎🌏🌍,"RT @AJEnglish: French oxygen gas giant, Air Liquide SA, diverts supply to India’s slammed hospitals overwhelmed by a COVID-19 surge https:/…",0,99
284,2021-04-24 17:21:13,1386007331863896066,shayee003,shayee usufzayee,"RT @ndtvfeed: Mumbai Reports 5,888 Covid Cases In 24 Hours, First Drop In Six Days https://t.co/NFnaDohC4u https://t.co/9tOHCju9QG",0,25
285,2021-04-24 17:21:13,1386007331817857025,patilhq,Vishal Patil,"RT @EdwardGLuce: India badly needs global help. But let's not forget that its prime minister, Narendra Modi, recently permitted a holy gath…",0,914
286,2021-04-24 17:21:13,1386007331415097350,yusra_says,یسریٰ🦋,"RT @kamilavici: #احتیاط_کریں_محفوظ_رہیں

Care workers have been on the frontline in the fight against Covid-19, protecting and supporting o…",0,15
287,2021-04-24 17:21:13,1386007331280986115,jainanil1968,Anil Jain,RT @MehreenNaqsh: Pakistani celebrities are tweeting in solidarity with second wave of COVID in India while Indian celebrities are out on v…,0,1564
288,2021-04-24 17:21:13,1386007331276734465,Jennifer_Arcuri,Jennifer Arcuri,RT @hughosmond: This is a big protest today. Government and media can downplay it but sentiment is turning fast. Lockdown fanaticism and ze…,0,160
289,2021-04-24 17:21:13,1386007331176058891,charley_yorks,Charley says #ReinstateGnasherJew,RT @domjoly: Covidiots in one image. This moron equating Nazi persecution of the Jews with criticism of her University oF Facebook views on…,0,40
290,2021-04-24 17:21:13,1386007331058688009,KhesJayy,khes🇬🇾😈,"RT @brianmctaggart: Jose Altuve said he tested positive for COVID-19, which is why he was on the IL. He feels good now.",0,20
291,2021-04-24 17:21:13,1386007330832097283,mahesh_tito,TITO,RT @gilly381: Best wishes to all in India 🇮🇳 Frightening Covid numbers. #IPL continues. Inappropriate? Or important distraction each night?…,0,4399
292,2021-04-24 17:21:13,1386007330815455233,TheSpoonless,The Spoonless Kitchen,"@Robobish7274 @nowsOURtime Not blocking Facebook (and Twitter and WhatsApp and Telegram and and and and..) during the first lockdown was a mistake.

https://t.co/YthSll4YZZ",0,0
293,2021-04-24 17:21:13,1386007330760712193,iloveu_sike,VRVBRB,RT @isaifpatel: Pakistani cricket legend is worried about COVID-19 deaths in India and Indian cricket legend is busy celebrating his birthd…,0,485
294,2021-04-24 17:21:13,1386007330567823361,Darthsoul0,Føřəvəŕ Ķn!ghť,"Friends who are standing with India during Covid crisis:

Israel
France 
Russia

We must not forget that:

1. USA under President Biden has refused to provide vaccine raw material to India

2. German Chancellor Angela Merkel said that Europe 'allowed' India to become a pharma hub",0,0
295,2021-04-24 17:21:13,1386007330446323713,saher_shabnam,shabnam saher,"RT @ashoswai: Pakistan itself going through its second Covid wave, still its people praying for India! https://t.co/Rpjgqwqx21",0,1168
296,2021-04-24 17:21:13,1386007330421153793,2398rain,Ai from Doki Doki Precure™,"RT @Sherinapoyyail: HELLO WORLD 
If you're watching the COVID-19 disaster unfold in India and are wondering what you can do to help. Here a…",0,8483
297,2021-04-24 17:21:12,1386007330379026435,udaydere,Uday Dere,"Government is doing everything in its capacity to stop COVID

#ModiHiSystemHai https://t.co/0e6iul9rIA",0,0
298,2021-04-24 17:21:12,1386007330215448576,enisetty,Sai Prakash Enisetty,"@LicypriyaK @ImranKhanPTI Wow!!!euphoric to see this words,....hope covid will put an end to the meaningless fight between two countires and improve ally🤗",0,0
299,2021-04-24 17:21:12,1386007330085478401,DhfmDathu,Dathu DHFM,RT @ViratianX: Appolo diagnostics has covid 19 testing RTPCR test collection from home at 750rs. Just call them and confirm before you book…,0,47
300,2021-04-24 17:21:12,1386007329448120322,_InNautilus,Captain_N,"RT @lioness44123801: URGENT PLASMA REQUIREMENT IN LUCKNOW

My father, Abhai Kr Srivastava , is 67 years old and is currently struggling wit…",0,5
301,2021-04-24 17:21:12,1386007329359818753,Rahul_khanna77,Rahul Khanna,"RT @chaudhryimrank1: SOS Delhi—
Plz help me to get a bed in hosiptal for my  frnd Shitanshu In delhi who is covid+ &amp; oxygen level is 71.
He…",0,433
302,2021-04-24 17:21:12,1386007328932171777,ScottGottliebMD,"Scott Gottlieb, MD",In parts of India COVID has spread largely uncontrolled and the consequence is a tragic collapse of healthcare and excessive deaths. It underscores how critical it is to take collective steps to control transmission when COVID becomes epidemic in a region https://t.co/Hisqz4B571,0,0
303,2021-04-24 17:21:12,1386007328835575812,RanjanaSingh20,Ranjana Singh,"RT @ANI: CBI seized electronic gadgets &amp; incriminating documents from 4 locations across Maharashtra, in case pertaining to former Maharash…",0,220
304,2021-04-24 17:21:12,1386007328831512581,tokenguy09,Simon Webster,"@Devereaux_RBW @ajtwenty2 Sorry to hear @Devereaux_RBW. Some of the most intelligent, rational people I've known for years whom I could talk to about anything, just won't hear a word against the vaccines. They're completely locked into the fear of covid as if spellbound. People are not acting themselves!",0,0
305,2021-04-24 17:21:12,1386007328655351810,kgotsomaphike,Flashing Lytz,Surely sithe Covid is over as a country https://t.co/Whnh4OcIrl,0,0
306,2021-04-24 17:21:12,1386007328609218571,MrDash109,FranklyMyDear,#covid already here before that. These mud-dumb 'patriots' yammer about saving us from a totalitarian Federal govt; 85 years ago in Germany a similar movement with similar intellectual capacities became the most totalitarian govt EVER; today's 'patriot' = yesterday's brownshirts. https://t.co/uNKMhBQWxD,0,0
307,2021-04-24 17:21:12,1386007328520949760,NavjeevanExp,Navjeevan Express,"COVID-19: Gujarat records 14,097 cases, highest one-day rise; 152 fatalities https://t.co/d3jfBXzrYB @CMOGuj @Nitinbhai_Patel @PS_HFWD_GUJ @AmitShahOffice",0,0
308,2021-04-24 17:21:12,1386007328470683652,MoheeAmar,Amar Mohee,Covid vaccine: More than half UK population has now had first jab @coviduk #keepgoing  https://t.co/ujHHIPtPoI,0,0
309,2021-04-24 17:21:12,1386007328445566976,DMVecinal,dm vecinal,"RT @carlzimmer: A grand jury has brought charges against a Florida family that sold bleach as a cure for Covid-19, netting over a million d…",0,40
310,2021-04-24 17:21:12,1386007328034418696,____Boss__,JALSA,"RT @TrendPSPK: Date:24/04/2021
Urgent required covid recovered A possitive #Plasma
Patients name:- K.rajeshwar 
Age.29yrs
Blood type .A +ve…",0,342
311,2021-04-24 17:21:12,1386007328013447168,circuiteswar,Circuit,RT @Chuckle_Some2: Covid patients paying bill After being discharged from a private hospital... https://t.co/stH0AbbORj,0,292
312,2021-04-24 17:21:12,1386007328009297921,HindustanTimes,Hindustan Times,Panel asks Bengal private hospitals to earmark 60% of beds for Covid-19 patients https://t.co/8kJBaQF6Zb,0,0
313,2021-04-24 17:21:12,1386007327984160770,ashontweeter,Ashish Agrawal,"RT @AskAnshul: Fake news:

1. Communist Kavita Krishnan: AIIMS Delhi closed due to oxygen shortage

2. The Wire: DM Rajnath Singh said reci…",0,4195
314,2021-04-24 17:21:12,1386007327740813315,DocKKaushik,DocKulsaurabhKaushik,RT @FaheemYounus: 85-90% of COVID patients DO NOT require oxygen. Breathe!,0,320
315,2021-04-24 17:21:12,1386007327455813632,SandraDunn1955,Rainbow Warrior 💙#IAmEuropean #FBPE #FBPA🇪🇺 🍥,"RT @WinstonCProject: ""VIP lane led to 'Systemic Bias' in UK Govt COVID contracts.""

""More than £2bn in contracts politically connected to T…",0,37
316,2021-04-24 17:21:12,1386007327430430721,Rohit08555985,S,"RT @Shamsher_IPS: If you need any covid related help In Vadodara city,  Plse do mention your mobile number while tagging us on Twitter .…",0,270
317,2021-04-24 17:21:12,1386007326981648387,Anthony39871311,Back to Nature,"RT @Indian10000000: This is sinister! And gross violation of human rights !

Siddique Kappan's wife has alleged that he's been handcuffed t…",0,55
318,2021-04-24 17:21:12,1386007326633586692,TerriCh88780793,Democracy1st,"RT @davidaxelrod: The @GOP talking point-that @AOC and the Left are equivalent to the nutty folks on the Right is...well, nutty!
You may di…",0,613
319,2021-04-24 17:21:12,1386007326595829761,BijliKalim,Kalim Bijli,"RT @AnisPFI: Popular Front cadres of Pune performing the last rites of Ex Police IG S.M Sayed(IPS) 

PFI cadres have performed burial servi…",0,146
320,2021-04-24 17:21:11,1386007326193184768,bunnycuddles21,The Polar Star⁷🌟,"RT @BTSPressData: In less than 24 hours and pushing the goal forward, BTS ARMY has raised over Rs.20 lakh ($26k approx) for COVID-19 relief…",0,945
321,2021-04-24 17:21:11,1386007326059024387,kerryb_46,Kerry B🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿💙(just wear a mask😷),"RT @holte: Anyone out marching in London today, claiming vaccines are deadly, lockdowns don't work, Covid is flu etc

Just look at the trag…",0,772
322,2021-04-24 17:21:11,1386007325681471492,musty51754462,Mustaque Ali,"RT @shoaib100mph: India is really struggling with Covid-19. Global support needed. Health care system is crashing. Its a Pandemic, we are a…",0,6425
323,2021-04-24 17:21:11,1386007325568348161,7cdaa98276c1408,Abdul Qadir,RT @AsmaSid61369104: We are demanding cancellation of EXAMS coz we didn't get enough time for preparation moreover covid is on its peak..th…,0,5
324,2021-04-24 17:21:11,1386007325186527239,janvii_guptaa,janvi// RTing covid resources,"RT @hallagullaboy: A doctor is covid positive in Tilak Nagar, Delhi and is alone. due to fatigue can not cook 

Can someone find some Free/…",0,143
325,2021-04-24 17:21:11,1386007325157253122,areebaa84990857,areeba ali,RT @AsmaSid61369104: We are demanding cancellation of EXAMS coz we didn't get enough time for preparation moreover covid is on its peak..th…,0,5
326,2021-04-24 17:21:11,1386007325127987204,Hamza_Zeb_SS,Hamza (Talib-e 🇵🇰),"@ferozekhaan Exactly Kashmir is not some political or religious issue its a violance of humanity 
In Covid people die they know there is a disease
In Kashmir people die they just dont know may be being muslim is some issue",0,0
327,2021-04-24 17:21:11,1386007325123629056,Mayank2009gaur,Mayank Gaur,@Ahmed1Hilal Even at this time u are whitewashing the crimes of this government in handling the crisis. The way the central government has handled covid is a lesson in mismanagement of pandemic and is criminal negligence of gargantuan proportion.,0,0
328,2021-04-24 17:21:11,1386007324913852425,editwest,J. Smith,"@AmFem101 Idiot. You can catch Covid from your neighbor even if you are fully vaccinated. You can still get it, altho not likely to die. And if you get it, you can transmit it to ppl who are not yet vaccinated. And they COULD die.",0,0
329,2021-04-24 17:21:11,1386007324473528320,wille_emilie,Emilie Anu Wille,"RT @harikondabolu: COVID is devastating India right now. If you want to help from abroad, here are a list of resources made by activists. h…",0,639
330,2021-04-24 17:21:11,1386007324288905216,hemkap2816,DreamWalker,"Dear @Twitter &amp; @narendramodi 

Delete this post if you can. 

Narendra Modi &amp; Kejariwal is the reason India has become Covid epicenter of the world. 

Modi spent money on construction of new parliament but IGNORED the production of OXYGEN. https://t.co/RZbT3r2k3I",0,0
331,2021-04-24 17:21:11,1386007324150599680,SarfarazulHaq1,Sarfaraz ul Haq,RT @Muhamma29752701: Kindly cancel the papers because the students are more in number in Pakistan. And every student have family. By the th…,0,8
332,2021-04-24 17:21:11,1386007324129648645,BildSteve,Steve Bild,"RT @DrTomFrieden: When you're fully vaccinated, the chances you'll get Covid are slim. When everyone around you is fully vaccinated too, th…",0,649
333,2021-04-24 17:21:11,1386007323802578949,pschaap,Paula Schaap,RT @thedailybeast: Coronavirus shots are overwhelmingly safe. Just don’t tell the cottage industry of sleuths obsessed with proving otherwi…,0,3
334,2021-04-24 17:21:11,1386007323714355202,swishkumar85,Fascism 🆓 india,"RT @SpiritOfCongres: Dear @Twitter &amp; @narendramodi 

Delete this post if you can. 

Narendra Modi is the reason India has become Covid epic…",0,104
335,2021-04-24 17:21:11,1386007323362033668,yusra_says,یسریٰ🦋,"RT @kamilavici: #احتیاط_کریں_محفوظ_رہیں
Authorized COVID-19 vaccines can help protect you from COVID-19.

You should get a COVID-19 vaccine…",0,10
336,2021-04-24 17:21:11,1386007323341066243,Chandan50650174,Chandan Kumar,RT @SonuSood: Tested: COVID-19 Negative. https://t.co/wF61zXVJ6m,0,14687
337,2021-04-24 17:21:11,1386007322716147715,kaynicole_gray,kayla nicole 💕,RT @ibeezdressing: Uh no that’s perfectly fine with me lmao you think I’m mad my favorite ship could be endgame? And why exactly would I wa…,0,2
338,2021-04-24 17:21:11,1386007322661642243,mick_dod,S,@danawhite Dana “covid is a hoax that will disappear like a miracle” White https://t.co/BX9NznSFRN,0,0
339,2021-04-24 17:21:11,1386007322590339073,rato_noire,OtsyM🖤💙🖤,Covid rn https://t.co/1ex022USef https://t.co/6XyL8NkmLq,0,0
340,2021-04-24 17:21:11,1386007322170904579,Davidrhind24,David R,@Douglas4Moray @ScotTories Are we getting proof we've been vaccinated against covid like a card to fit in ure wallet or purse as being treated like a lepar is beyond a joke people scared to be near you and. Having to wait outside in the rain until the cues go down and it would be great to show the law too,0,0
341,2021-04-24 17:21:10,1386007321952735232,sidfande,Sidfande,"RT @AskAnshul: Fake news:

1. Communist Kavita Krishnan: AIIMS Delhi closed due to oxygen shortage

2. The Wire: DM Rajnath Singh said reci…",0,4195
342,2021-04-24 17:21:10,1386007321919115264,friend_serious,Aloo de Paraunthe!,"RT @atharvrajpanday: प्लीज़ हेल्प वरना नही बचेगा 🙏

@PankajSinghBJP @RaviRanjanIn @noidapolice @dr_maheshsharma
@vineetkumar_s @TajinderBag…",0,157
343,2021-04-24 17:21:10,1386007321868783616,SAiMA_S16,𝚂𝙰𝚒𝙼𝙰✰SⁱᵈNᵃᵃᶻiᵃⁿˢ✰,RT @fk3_mr: As all hospitals are stopping admissions in hospital they aren't giving beds to the people who are suffering from corona ..the…,0,45
344,2021-04-24 17:21:10,1386007321847816203,LiberalMallu,Liberal_mallu****Stop Privatization,@deuxlappins @Kdenkss @cchukudebelu Some samples here to show that Kerala is better than shit hole BJP states  https://t.co/dv4n0MYNpW,0,0
345,2021-04-24 17:21:10,1386007321659076608,RanjanaSingh20,Ranjana Singh,"RT @smitaparikh2: CBI team wearing PPE kit at former Home Minister Anil Deshmukh's house , during such crucial Covid time’s CBI didn’t fail…",0,237
346,2021-04-24 17:21:10,1386007321445158912,SaubhagyaShikh2,Dr.Saubhagya Shikhar,"RT @AskAnshul: Singapore, Australia, Japan have also come forward to stand with India during Covid crisis.

Some others nations are also sh…",0,945
347,2021-04-24 17:21:10,1386007320942022656,Cancelallexams,Cancel all exams Pakistan,RT @SohaibH50400329: #ImranKhanSaveStudents papers need to be cancel Mr.Imrankhan because Pakistan is one of those countries where covid is…,0,1
348,2021-04-24 17:21:10,1386007320807854081,Frances40996115,Francesco,RT @karma44921039: Nurse squirts out the covid vaccine after allegedly putting it in to his arm https://t.co/zr3BxGh8o0,0,24
349,2021-04-24 17:21:10,1386007320665133058,movemyhottub,Mario,RT @Truthorfiction3: #leronlimab $CYDY @JoeBiden @VP @DavidAKesslerMD @vivek_murthy @DrNunezSmith @DrWoodcockFDA @US_FDA @NIH Dr. Woodcock…,0,0
350,2021-04-24 17:21:10,1386007320656707584,CDRtab,kadai,RT @sanjukta: Finally Modi government has taken a bold decision to handle COVID-19 crisis. It asked Twitter and other social media platform…,0,29
351,2021-04-24 17:21:10,1386007320505765888,sinemetuvivere,Rajiv Prinja,RT @ShujaUH: Head cleric and staff at the revered shrine in Srinagar Makhdoom sahab  have tested Covid-19 positive. Kashmir yes we need loa…,0,28
352,2021-04-24 17:21:10,1386007320476454918,Bamboozle8787,Annie Bell,"RT @MeidasTouch: If Trump were still president, America’s Covid situation would look like India and Brazil. #ThankYouJoe",0,1610
353,2021-04-24 17:21:10,1386007320409174019,Shreyushka_SG,Anushka Saha#BIGGEST DEVOTEE OF TEAM SHREYA DIDI💗,RT @kanikaS__SG: I don’t think many people are aware of this but Figs and Munakka are two things that help a lot in post COVID recovery.,0,9
354,2021-04-24 17:21:10,1386007320363077633,latestly,LatestLY,"COVID-19 Vaccine Price : States To get COVAXIN at Rs 600 Per Dose, Private Hospitals at Rs 1,200, Announces Bharat Biotech
#COVID19Vaccine #COVAXIN #BharatBiotech #COVID19Vaccination #India 
@BharatBiotech 
https://t.co/pWHHHB86Ez",0,0
355,2021-04-24 17:21:10,1386007320325287937,Mohamme51316508,Mohammed Imran,"RT @ashoswai: India produces more oxygen than it needs. It has oxygen in its 500+ factories but not in hospitals. For more than a year, eve…",0,601
356,2021-04-24 17:21:10,1386007320199458818,witcher_86,Geralt of Rivia,"RT @doctorrichabjp: Received in twitter dm - 

Name.Pusph lata ( Alka ) Vajpayi
Age-38
Problem-covid+pregnant
Requirmen- Bed+oxygen cylinde…",0,70
357,2021-04-24 17:21:10,1386007320044335108,Shahzaan_,Shah,"RT @atharvrajpanday: प्लीज़ हेल्प वरना नही बचेगा 🙏

@PankajSinghBJP @RaviRanjanIn @noidapolice @dr_maheshsharma
@vineetkumar_s @TajinderBag…",0,157
358,2021-04-24 17:21:10,1386007319742271490,horiz1one,kshitij,"RT @ani_digital: India becomes fastest country in world to administer 14 crore doses of COVID-19 vaccine: Govt

Read @ANI Story | https://t…",0,129
359,2021-04-24 17:21:10,1386007319708831745,tmsimmons,Todd Simmons,"Some lucky #NFL team is going to get Elijah Bell and never regret it for a minute. He was one of many prospects disadvantaged by COVID last year, but don't sleep on him. He's the real deal.

HBCU Combine: Meet Elijah Bell, Wide Receiver, #NCAT https://t.co/OQuDMENfnH via @YouTube",0,0
360,2021-04-24 17:21:10,1386007319331229698,Murthujak,Murthuja (Murthuza),"RT @CiniBash: As the #Covid new surge ravaging many lives,its responsible of every individual to be concern on growing caseload in India. H…",0,5
361,2021-04-24 17:21:10,1386007319264120836,typossupremacy,~/ pls wear masks kashmir,RT @FaheemYounus: 85-90% of COVID patients DO NOT require oxygen. Breathe!,0,320
362,2021-04-24 17:21:10,1386007319222251524,BhasinBack,JASMIN🤍,"RT @celebritytadkaa: #JasminBhasin drops a Stunning picture and urges everyone to Stay Home Stay Safe amid rise in #COVID19 cases; Says ""We…",0,203
363,2021-04-24 17:21:10,1386007319184560128,DesireeLsk,Desiree,"RT @11thHour: ER Doc @Supermansings reacts to Sen. Ron Johnson's comments on vaccines: ""Everything I see about Ron Johnson is that he is ba…",0,1731
364,2021-04-24 17:21:10,1386007319163641856,OmaniMOH,وزارة الصحة - عُمان,The immunization campaign against #Covid_19 targets currently the age group of 60 years old and above only. https://t.co/k3yxFFMD3u,0,0
365,2021-04-24 17:21:10,1386007319121600525,Paresh6972,PT,"RT @AskAnshul: Fake news:

1. Communist Kavita Krishnan: AIIMS Delhi closed due to oxygen shortage

2. The Wire: DM Rajnath Singh said reci…",0,4195
366,2021-04-24 17:21:10,1386007318958071810,Phil_Free_,Phil 🆓🌍🧩🎲,UK apprenticeships: impacts of the levy &amp; COVID-19 https://t.co/57NRN4kGG2,0,0
367,2021-04-24 17:21:10,1386007318706343938,SoulfulBharti,Bharti 🇮🇳,"RT @vinayak_jain: Bharat Biotech’s nasal vaccine could get approval soon! Would be world’s first nasal drops to curb Covid.

America 👆🏻(the…",0,148
368,2021-04-24 17:21:10,1386007318215671808,EnfieldCouncil,Enfield Council,"Everyone should be tested for coronavirus twice a week - even if you've been vaccinated - to slow the spread of the virus.

You can pick up home testing kits &amp; be tested, at our 8 test centres.

Find your nearest &amp; its opening hours at https://t.co/hAPsfdEgnl  

#KeepEnfieldSafe https://t.co/WDq2S0P4Op",0,0
369,2021-04-24 17:21:09,1386007317641007108,AVRAAZ420,Altaf Khan,"RT @shoaib100mph: India is really struggling with Covid-19. Global support needed. Health care system is crashing. Its a Pandemic, we are a…",0,6416
370,2021-04-24 17:21:09,1386007317460635648,Ragav_Tweetz,Thala Ragav❤️ ᵀᴴᴬᴸᴬ⁵⁰ シ︎🔥,"RT @mememasters_off: As the #Covid new surge ravaging many lives,its responsible of every individual to be concern on growing caseload in I…",0,11
371,2021-04-24 17:21:09,1386007317326430211,an_mukherjee,Amarnath Mukherjee,"RT @RaviRamaniINC: Dear @Twitter &amp; @narendramodi 
@SpiritOfCongres

Delete this post if you can. 

Narendra Modi is the reason India has be…",0,3
372,2021-04-24 17:21:09,1386007317284540418,KnowledgIsPowa,WearAMask😷-I♥️DC Queens CandiceKP & IrisWestAllen,"RT @harikondabolu: COVID is devastating India right now. If you want to help from abroad, here are a list of resources made by activists. h…",0,639
373,2021-04-24 17:21:09,1386007317280280578,nanditakhaire,nandita khaire,RT @airnewsalerts: India records 30% increase in agricultural export last year in comparison to 2019-20 financial year despite Covid situat…,0,5
374,2021-04-24 17:21:09,1386007317020282888,lfozard,Louise & a DirtyRetriever,"RT @JDCocchiarella: #ThankYouJoe for my fully vaccinated household. 

#ThankYouJoe for not suggesting bleach as a cure for COVID.

#ThankYo…",0,433
375,2021-04-24 17:21:09,1386007316797956097,ShenoyMamta,Mamta Shenoy,"RT @AskAnshul: Fake news:

1. Communist Kavita Krishnan: AIIMS Delhi closed due to oxygen shortage

2. The Wire: DM Rajnath Singh said reci…",0,4195
376,2021-04-24 17:21:09,1386007316760236038,williamshankly,billshankly💙,RT @HaggasRob: @timspector My vaccinated/tested wife went to see her Mum. It was her 90th birthday.  Beautiful sunny day but she had to sit…,0,2
